customer_id,gender,age,education_level,business_type,monthly_income_pln,dependents,dwelling_type,residence_area,distance_to_city_km,road_quality_1to5,wealth_estimate_pln,credit_score_300_850,marital_status,preferred_contact,risk_profile,owns_garage,has_children,has_history,monthly_km,previous_vehicle_segment,previous_vehicle_model,previous_trim,previous_financing,previous_insurance,previous_purchase_price,previous_monthly_rate,previous_vehicle_age_at_purchase,current_budget_monthly_max,dti_limit,updated_at
977,M,25,phd,employee,23085,0,house,rural,12,4,1501586,548,single,email,low,1,0,True,1523.0,compact,B3 Active,base,lease_36,OC_only,71058.0,66.04,1.0,7064.0,0.38,2025-08-04 05:56:25.242966
978,M,51,secondary,employee,35386,0,apartment,urban,0,5,1484191,629,married,phone,low,0,0,True,921.0,compact,B1 Compact,base,lease_36,OC_AC_GAP,102376.0,98.97,1.0,9403.0,0.34,2025-08-17 05:56:25.242966
979,F,39,primary,employee,15343,3,house,rural,21,4,813518,391,married,email,low,0,1,False,,,,,,,,,,4288.0,0.44,2025-09-14 05:56:25.242966
980,M,51,master,retired,40000,3,apartment,urban,0,5,2251709,594,married,phone,medium,0,1,True,758.0,compact,B2 Hatch,base,lease_36,OC_AC,84700.0,72.69,1.0,11072.0,0.33,2025-09-10 05:56:25.242966
981,F,52,bachelor,unemployed,34115,3,house,urban,0,4,3000354,484,partnership,chat,low,1,1,False,,,,,,,,,,8608.0,0.39,2025-10-25 05:56:25.242966
982,F,58,bachelor,employee,36422,4,house,rural,19,4,1880931,629,single,chat,low,1,1,True,1290.0,suv,E2 Trail,comfort,lease_36,OC_only,164574.0,157.96,4.0,11274.0,0.37,2025-08-27 05:56:25.242966
983,M,50,primary,employee,40000,2,apartment,urban,0,5,2400103,595,married,phone,low,1,1,False,,,,,,,,,,12068.0,0.38,2025-08-11 05:56:25.242966
984,F,55,master,employee,40000,4,house,rural,27,5,3508471,504,single,phone,medium,0,1,False,,,,,,,,,,9901.0,0.39,2025-08-05 05:56:25.242966
985,F,52,bachelor,employee,40000,3,apartment,urban,0,5,1349513,614,single,phone,low,0,1,False,,,,,,,,,,11339.0,0.4,2025-09-11 05:56:25.242966
986,F,55,master,employee,30355,1,house,urban,0,5,1864569,620,married,email,low,1,1,True,889.0,crossover,F3 Edge,tech,lease_36,OC_AC_GAP,101253.0,89.29,1.0,10014.0,0.39,2025-08-03 05:56:25.242966
987,M,53,master,retired,40000,4,house,urban,0,5,1202877,675,married,email,medium,0,1,False,,,,,,,,,,10022.0,0.33,2025-08-21 05:56:25.242966
988,F,37,vocational,student,34273,0,house,urban,0,5,1971566,512,married,phone,medium,1,0,True,901.0,suv,E3 Adventure,comfort,lease_36,OC_only,136750.0,127.24,4.0,7759.0,0.42,2025-09-16 05:56:25.242966
989,M,33,vocational,employee,21292,2,house,urban,0,5,870682,399,single,chat,low,1,1,True,388.0,mpv,G1 Family,comfort,lease_48,OC_AC_GAP,158541.0,106.17,3.0,7371.0,0.46,2025-08-20 05:56:25.242966
990,F,63,phd,employee,40000,4,apartment,rural,28,3,3824850,693,single,phone,medium,0,1,False,,,,,,,,,,9217.0,0.34,2025-10-17 05:56:25.242966
991,M,38,bachelor,sole_trader,26936,3,house,urban,0,5,1230256,396,married,email,low,1,1,False,,,,,,,,,,8882.0,0.42,2025-09-01 05:56:25.242966
992,F,50,secondary,employee,36231,4,apartment,urban,0,4,1139751,636,married,email,medium,1,1,False,,,,,,,,,,8011.0,0.36,2025-09-06 05:56:25.242966
993,F,30,vocational,employee,24022,0,apartment,urban,0,4,1598376,368,divorced,phone,low,0,0,True,537.0,compact,B3 Active,comfort,lease_36,OC_only,98822.0,90.43,4.0,6881.0,0.42,2025-09-17 05:56:25.242966
994,F,43,bachelor,employee,40000,2,house,rural,9,4,2931668,498,married,phone,high,0,1,True,1582.0,suv,E1 SUV,premium,cash,OC_AC,130274.0,0.0,0.0,8849.0,0.39,2025-09-04 05:56:25.242966
995,M,49,master,employee,40000,3,house,urban,0,5,2734993,629,divorced,email,high,0,1,False,,,,,,,,,,7295.0,0.39,2025-08-16 05:56:25.242966
996,F,54,primary,employee,30202,3,house,rural,19,4,2255123,743,divorced,email,medium,1,1,True,1611.0,compact,B2 Hatch,comfort,lease_36,OC_only,107992.0,98.99,2.0,8418.0,0.34,2025-09-10 05:56:25.242966
997,F,48,bachelor,student,40000,4,apartment,urban,0,5,1578848,850,married,phone,high,0,1,False,,,,,,,,,,8034.0,0.29,2025-09-27 05:56:25.242966
998,M,39,phd,employee,40000,2,apartment,urban,0,4,2399452,732,married,email,low,0,1,True,668.0,city,A1 CityGo,comfort,lease_48,OC_only,46111.0,27.69,2.0,12165.0,0.31,2025-09-24 05:56:25.242966
999,F,72,vocational,sole_trader,40000,3,house,urban,0,5,1158622,688,married,phone,medium,1,1,False,,,,,,,,,,11335.0,0.33,2025-09-10 05:56:25.242966
1000,F,48,vocational,employee,38470,2,apartment,rural,28,3,1346248,450,widowed,phone,low,0,1,False,,,,,,,,,,11892.0,0.41,2025-09-09 05:56:25.242966
